train_params/lambda_sparsity,epoch,train_params/lambda_orient,train/loss_opaque,train/grad_norm,train_params/lambda_sds,lr-Adam/background,train/loss_orient,train/loss_sparsity,train_params/lambda_opaque,train/min_step,train/loss_sds,step,train/max_step,lr-Adam/geometry
1.0,0,718.2459716796875,0.027200285345315933,31.897903442382812,1.0,,0.005597424227744341,0.29915231466293335,0.0,20.0,508.7381286621094,3577,980.0,
,,,,,,0.001,,,,,,3578,,0.01
1.0,0,718.4439697265625,0.04187929630279541,30.363950729370117,1.0,,0.005519778002053499,0.4483281075954437,0.0,20.0,460.9847717285156,3578,980.0,
,,,,,,0.001,,,,,,3579,,0.01
1.0,0,718.6420288085938,0.01968992128968239,42.798282623291016,1.0,,0.0058299461379647255,0.2168196588754654,0.0,20.0,915.8465576171875,3579,980.0,
,,,,,,0.001,,,,,,3580,,0.01
1.0,0,718.8400268554688,0.024152249097824097,53.682090759277344,1.0,,0.0056451670825481415,0.2552928924560547,0.0,20.0,1440.8834228515625,3580,980.0,
,,,,,,0.001,,,,,,3581,,0.01
1.0,0,719.0380249023438,0.026202602311968803,46.27431106567383,1.0,,0.004147698171436787,0.40608417987823486,0.0,20.0,1070.656005859375,3581,980.0,
,,,,,,0.001,,,,,,3582,,0.01
1.0,0,719.2360229492188,0.026391366496682167,41.73757553100586,1.0,,0.005120853427797556,0.28913289308547974,0.0,20.0,871.0126342773438,3582,980.0,
,,,,,,0.001,,,,,,3583,,0.01
1.0,0,719.4340209960938,0.023063842207193375,37.989749908447266,1.0,,0.0055604781955480576,0.24790805578231812,0.0,20.0,721.610595703125,3583,980.0,
,,,,,,0.001,,,,,,3584,,0.01
1.0,0,719.6320190429688,0.041002340614795685,55.881614685058594,1.0,,0.005207470618188381,0.42451003193855286,0.0,20.0,1561.37744140625,3584,980.0,
,,,,,,0.001,,,,,,3585,,0.01
1.0,0,719.8300170898438,0.035707585513591766,44.87295150756836,1.0,,0.00525055592879653,0.4212285280227661,0.0,20.0,1006.7909545898438,3585,980.0,
,,,,,,0.001,,,,,,3586,,0.01
1.0,0,720.0280151367188,0.023172250017523766,28.49985122680664,1.0,,0.004124779254198074,0.278473436832428,0.0,20.0,406.1207580566406,3586,980.0,
,,,,,,0.001,,,,,,3587,,0.01
1.0,0,720.2260131835938,0.029572177678346634,26.075281143188477,1.0,,0.0036366600543260574,0.3459835946559906,0.0,20.0,339.96014404296875,3587,980.0,
,,,,,,0.001,,,,,,3588,,0.01
1.0,0,720.4240112304688,0.024183912202715874,25.71441078186035,1.0,,0.004212304018437862,0.27842652797698975,0.0,20.0,330.6154479980469,3588,980.0,
,,,,,,0.001,,,,,,3589,,0.01
1.0,0,720.6220092773438,0.038921892642974854,30.960979461669922,1.0,,0.0041421386413276196,0.43541955947875977,0.0,20.0,479.2911376953125,3589,980.0,
,,,,,,0.001,,,,,,3590,,0.01
1.0,0,720.8200073242188,0.019582441076636314,22.2015323638916,1.0,,0.00422627292573452,0.2167324721813202,0.0,20.0,246.45401000976562,3590,980.0,
,,,,,,0.001,,,,,,3591,,0.01
1.0,0,721.0180053710938,0.03181116282939911,44.76270294189453,1.0,,0.0020784330554306507,0.5773965716362,0.0,20.0,1001.849853515625,3591,980.0,
,,,,,,0.001,,,,,,3592,,0.01
1.0,0,721.2160034179688,0.028918027877807617,12.571608543395996,1.0,,0.004762251861393452,0.3118440508842468,0.0,20.0,79.02267456054688,3592,980.0,
,,,,,,0.001,,,,,,3593,,0.01
1.0,0,721.4140014648438,0.02271829918026924,27.515380859375,1.0,,0.005270977504551411,0.24712984263896942,0.0,20.0,378.548095703125,3593,980.0,
,,,,,,0.001,,,,,,3594,,0.01
1.0,0,721.6119995117188,0.041208527982234955,15.171072006225586,1.0,,0.0029437087941914797,0.5747571587562561,0.0,20.0,115.08071899414062,3594,980.0,
,,,,,,0.001,,,,,,3595,,0.01
1.0,0,721.8099975585938,0.021024778485298157,37.31836700439453,1.0,,0.004738232586532831,0.23018363118171692,0.0,20.0,696.3302612304688,3595,980.0,
,,,,,,0.001,,,,,,3596,,0.01
1.0,0,722.0079956054688,0.02300971746444702,56.957855224609375,1.0,,0.0035026869736611843,0.28924864530563354,0.0,20.0,1622.0986328125,3596,980.0,
,,,,,,0.001,,,,,,3597,,0.01
1.0,0,722.2059936523438,0.03363776206970215,55.75637435913086,1.0,,0.004145947750657797,0.4317907691001892,0.0,20.0,1554.38671875,3597,980.0,
,,,,,,0.001,,,,,,3598,,0.01
1.0,0,722.4039916992188,0.018463212996721268,34.252567291259766,1.0,,0.004915942903608084,0.22126048803329468,0.0,20.0,586.619140625,3598,980.0,
,,,,,,0.001,,,,,,3599,,0.01
1.0,0,722.6019897460938,0.03211416304111481,29.547237396240234,1.0,,0.00429237587377429,0.35033535957336426,0.0,20.0,436.51959228515625,3599,980.0,
,,,,,,0.001,,,,,,3600,,0.01
1.0,0,722.7999877929688,0.02584931254386902,54.07585144042969,1.0,,0.0040679979138076305,0.291828453540802,0.0,20.0,1462.098876953125,3600,980.0,
,,,,,,0.001,,,,,,3601,,0.01
1.0,0,722.9979858398438,0.030273668467998505,40.28797912597656,1.0,,0.0053068227134644985,0.31863152980804443,0.0,20.0,811.5606689453125,3601,980.0,
,,,,,,0.001,,,,,,3602,,0.01
1.0,0,723.1959838867188,0.029165860265493393,45.950950622558594,1.0,,0.00306540890596807,0.3834671378135681,0.0,20.0,1055.744873046875,3602,980.0,
,,,,,,0.001,,,,,,3603,,0.01
1.0,0,723.3939819335938,0.018097007647156715,42.62400436401367,1.0,,0.005004320293664932,0.20075112581253052,0.0,20.0,908.4029541015625,3603,980.0,
,,,,,,0.001,,,,,,3604,,0.01
1.0,0,723.5919799804688,0.027017753571271896,32.88996505737305,1.0,,0.004767786245793104,0.3198457360267639,0.0,20.0,540.8748779296875,3604,980.0,
,,,,,,0.001,,,,,,3605,,0.01
1.0,0,723.7899780273438,0.021922875195741653,27.566007614135742,1.0,,0.004550568293780088,0.25872740149497986,0.0,20.0,379.9423828125,3605,980.0,
,,,,,,0.001,,,,,,3606,,0.01
1.0,0,723.9879760742188,0.020153634250164032,63.962677001953125,1.0,,0.004174860194325447,0.2369009256362915,0.0,20.0,2045.612060546875,3606,980.0,
,,,,,,0.001,,,,,,3607,,0.01
1.0,0,724.1859741210938,0.021891500800848007,41.067787170410156,1.0,,0.004118815064430237,0.25885117053985596,0.0,20.0,843.281494140625,3607,980.0,
,,,,,,0.001,,,,,,3608,,0.01
1.0,0,724.3839721679688,0.02675768733024597,35.32540512084961,1.0,,0.003223242238163948,0.395999014377594,0.0,20.0,623.942138671875,3608,980.0,
,,,,,,0.001,,,,,,3609,,0.01
1.0,0,724.5819702148438,0.019634278491139412,94.5598373413086,1.0,,0.004136327654123306,0.2908141016960144,0.0,20.0,4470.78173828125,3609,980.0,
,,,,,,0.001,,,,,,3610,,0.01
1.0,0,724.780029296875,0.021488897502422333,27.030122756958008,1.0,,0.004607606213539839,0.23646286129951477,0.0,20.0,365.313720703125,3610,980.0,
,,,,,,0.001,,,,,,3611,,0.01
1.0,0,724.97802734375,0.018155202269554138,48.57184600830078,1.0,,0.004718342795968056,0.21376073360443115,0.0,20.0,1179.612060546875,3611,980.0,
,,,,,,0.001,,,,,,3612,,0.01
1.0,0,725.176025390625,0.034202054142951965,42.91294479370117,1.0,,0.0044745029881596565,0.453727126121521,0.0,20.0,920.7603759765625,3612,980.0,
,,,,,,0.001,,,,,,3613,,0.01
1.0,0,725.3740234375,0.02281179279088974,36.89141082763672,1.0,,0.003542669815942645,0.281396746635437,0.0,20.0,680.488037109375,3613,980.0,
,,,,,,0.001,,,,,,3614,,0.01
1.0,0,725.572021484375,0.027805205434560776,56.197147369384766,1.0,,0.003300802316516638,0.34345802664756775,0.0,20.0,1579.0596923828125,3614,980.0,
,,,,,,0.001,,,,,,3615,,0.01
1.0,0,725.77001953125,0.03960307687520981,43.086997985839844,1.0,,0.0032251314260065556,0.4772987961769104,0.0,20.0,928.24462890625,3615,980.0,
,,,,,,0.001,,,,,,3616,,0.01
1.0,0,725.968017578125,0.017089519649744034,18.93716812133789,1.0,,0.0039623756892979145,0.21343082189559937,0.0,20.0,179.3081512451172,3616,980.0,
,,,,,,0.001,,,,,,3617,,0.01
1.0,0,726.166015625,0.02605491690337658,21.417999267578125,1.0,,0.004921364597976208,0.2870500087738037,0.0,20.0,229.36534118652344,3617,980.0,
,,,,,,0.001,,,,,,3618,,0.01
1.0,0,726.364013671875,0.02713092789053917,35.45707321166992,1.0,,0.005355453118681908,0.3188985586166382,0.0,20.0,628.60205078125,3618,980.0,
,,,,,,0.001,,,,,,3619,,0.01
1.0,0,726.56201171875,0.02213330753147602,45.24838638305664,1.0,,0.003876328933984041,0.3188358545303345,0.0,20.0,1023.7083740234375,3619,980.0,
,,,,,,0.001,,,,,,3620,,0.01
1.0,0,726.760009765625,0.027987882494926453,38.233909606933594,1.0,,0.005382474511861801,0.3292689919471741,0.0,20.0,730.9159545898438,3620,980.0,
,,,,,,0.001,,,,,,3621,,0.01
1.0,0,726.9580078125,0.024044768884778023,42.26637268066406,1.0,,0.0025829558726400137,0.3356902301311493,0.0,20.0,893.22314453125,3621,980.0,
,,,,,,0.001,,,,,,3622,,0.01
1.0,0,727.156005859375,0.0191805362701416,36.343849182128906,1.0,,0.0035120565444231033,0.24445503950119019,0.0,20.0,660.4376831054688,3622,980.0,
,,,,,,0.001,,,,,,3623,,0.01
1.0,0,727.35400390625,0.019909029826521873,31.92422103881836,1.0,,0.004096873104572296,0.23765620589256287,0.0,20.0,509.57794189453125,3623,980.0,
,,,,,,0.001,,,,,,3624,,0.01
1.0,0,727.552001953125,0.025013025850057602,35.88924026489258,1.0,,0.003897362854331732,0.34087151288986206,0.0,20.0,644.018798828125,3624,980.0,
,,,,,,0.001,,,,,,3625,,0.01
1.0,0,727.75,0.026521697640419006,37.88218307495117,1.0,,0.003181791165843606,0.33787691593170166,0.0,20.0,717.5299072265625,3625,980.0,
,,,,,,0.001,,,,,,3626,,0.01
1.0,0,727.947998046875,0.022267624735832214,12.51455307006836,1.0,,0.00430659856647253,0.2591724991798401,0.0,20.0,78.30702209472656,3626,980.0,
,,,,,,0.001,,,,,,3627,,0.01
1.0,0,728.14599609375,0.018632713705301285,32.05756378173828,1.0,,0.0034488902892917395,0.24297671020030975,0.0,20.0,513.8436889648438,3627,980.0,
,,,,,,0.001,,,,,,3628,,0.01
1.0,0,728.343994140625,0.02775794267654419,31.98571014404297,1.0,,0.0044065504334867,0.3238111734390259,0.0,20.0,511.5428161621094,3628,980.0,
,,,,,,0.001,,,,,,3629,,0.01
1.0,0,728.5419921875,0.0225184578448534,64.70893096923828,1.0,,0.003433072008192539,0.2860957384109497,0.0,20.0,2093.62255859375,3629,980.0,
,,,,,,0.001,,,,,,3630,,0.01
1.0,0,728.739990234375,0.02523910254240036,23.59222412109375,1.0,,0.004494490101933479,0.2970123291015625,0.0,20.0,278.2965393066406,3630,980.0,
,,,,,,0.001,,,,,,3631,,0.01
1.0,0,728.93798828125,0.04629082232713699,55.53532028198242,1.0,,0.004216733388602734,0.5346930623054504,0.0,20.0,1542.0859375,3631,980.0,
,,,,,,0.001,,,,,,3632,,0.01
1.0,0,729.135986328125,0.026676153764128685,78.3386459350586,1.0,,0.0034704646095633507,0.37705355882644653,0.0,20.0,3068.4716796875,3632,980.0,
,,,,,,0.001,,,,,,3633,,0.01
1.0,0,729.333984375,0.025988813489675522,34.09886169433594,1.0,,0.0041603692807257175,0.3328791558742523,0.0,20.0,581.3662109375,3633,980.0,
,,,,,,0.001,,,,,,3634,,0.01
1.0,0,729.531982421875,0.024971473962068558,77.0760498046875,1.0,,0.004954090341925621,0.26565468311309814,0.0,20.0,2970.35888671875,3634,980.0,
,,,,,,0.001,,,,,,3635,,0.01
1.0,0,729.72998046875,0.030117085203528404,23.07785987854004,1.0,,0.003610537853091955,0.344653844833374,0.0,20.0,266.2938232421875,3635,980.0,
,,,,,,0.001,,,,,,3636,,0.01
1.0,0,729.927978515625,0.024079928174614906,34.23949432373047,1.0,,0.0038618335966020823,0.30233585834503174,0.0,20.0,586.1714477539062,3636,980.0,
,,,,,,0.001,,,,,,3637,,0.01
1.0,0,730.1259765625,0.025254927575588226,20.957216262817383,1.0,,0.0029223633464425802,0.455499529838562,0.0,20.0,219.60244750976562,3637,980.0,
,,,,,,0.001,,,,,,3638,,0.01
1.0,0,730.323974609375,0.02293907105922699,83.97093963623047,1.0,,0.0041576530784368515,0.27399182319641113,0.0,20.0,3525.5595703125,3638,980.0,
,,,,,,0.001,,,,,,3639,,0.01
1.0,0,730.52197265625,0.0358380526304245,16.221797943115234,1.0,,0.0034209161531180143,0.5269700288772583,0.0,20.0,131.57334899902344,3639,980.0,
,,,,,,0.001,,,,,,3640,,0.01
1.0,0,730.719970703125,0.03280944377183914,33.2056999206543,1.0,,0.003476122859865427,0.41511744260787964,0.0,20.0,551.3092041015625,3640,980.0,
,,,,,,0.001,,,,,,3641,,0.01
1.0,0,730.9180297851562,0.015116795897483826,27.451372146606445,1.0,,0.005232258699834347,0.2049887329339981,0.0,20.0,376.7889099121094,3641,980.0,
,,,,,,0.001,,,,,,3642,,0.01
1.0,0,731.1160278320312,0.01813456229865551,36.53912353515625,1.0,,0.004894176498055458,0.23447097837924957,0.0,20.0,667.5538330078125,3642,980.0,
,,,,,,0.001,,,,,,3643,,0.01
1.0,0,731.3140258789062,0.027079366147518158,32.82887649536133,1.0,,0.005664253141731024,0.38539642095565796,0.0,20.0,538.8676147460938,3643,980.0,
,,,,,,0.001,,,,,,3644,,0.01
1.0,0,731.5120239257812,0.031224960461258888,59.6881103515625,1.0,,0.006957278121262789,0.33429643511772156,0.0,20.0,1781.335205078125,3644,980.0,
,,,,,,0.001,,,,,,3645,,0.01
1.0,0,731.7100219726562,0.018557339906692505,24.355152130126953,1.0,,0.005992446094751358,0.20131810009479523,0.0,20.0,296.58673095703125,3645,980.0,
,,,,,,0.001,,,,,,3646,,0.01
1.0,0,731.9080200195312,0.02045009844005108,10.294960021972656,1.0,,0.005065739620476961,0.26004326343536377,0.0,20.0,52.993099212646484,3646,980.0,
,,,,,,0.001,,,,,,3647,,0.01
1.0,0,732.1060180664062,0.02152320183813572,33.07508850097656,1.0,,0.004794758278876543,0.26214879751205444,0.0,20.0,546.9807739257812,3647,980.0,
,,,,,,0.001,,,,,,3648,,0.01
1.0,0,732.3040161132812,0.031349532306194305,34.144737243652344,1.0,,0.00582925183698535,0.33844172954559326,0.0,20.0,582.9315185546875,3648,980.0,
,,,,,,0.001,,,,,,3649,,0.01
1.0,0,732.5020141601562,0.026565272361040115,36.62324523925781,1.0,,0.0040834988467395306,0.3202947974205017,0.0,20.0,670.6309814453125,3649,980.0,
,,,,,,0.001,,,,,,3650,,0.01
1.0,0,732.7000122070312,0.02486356906592846,42.55010223388672,1.0,,0.004665240179747343,0.29671159386634827,0.0,20.0,905.2555541992188,3650,980.0,
,,,,,,0.001,,,,,,3651,,0.01
1.0,0,732.8980102539062,0.03560243919491768,31.612903594970703,1.0,,0.00444912351667881,0.49699950218200684,0.0,20.0,499.6878356933594,3651,980.0,
,,,,,,0.001,,,,,,3652,,0.01
1.0,0,733.0960083007812,0.04041967913508415,54.825523376464844,1.0,,0.0051205637864768505,0.4386724531650543,0.0,20.0,1502.9189453125,3652,980.0,
,,,,,,0.001,,,,,,3653,,0.01
1.0,0,733.2940063476562,0.02612585946917534,26.32172393798828,1.0,,0.0036632732953876257,0.314470112323761,0.0,20.0,346.41656494140625,3653,980.0,
,,,,,,0.001,,,,,,3654,,0.01
1.0,0,733.4920043945312,0.01827750727534294,8.894510269165039,1.0,,0.003879002295434475,0.229478120803833,0.0,20.0,39.55615997314453,3654,980.0,
,,,,,,0.001,,,,,,3655,,0.01
1.0,0,733.6900024414062,0.03499980270862579,53.73609924316406,1.0,,0.004042846150696278,0.43080806732177734,0.0,20.0,1443.7840576171875,3655,980.0,
,,,,,,0.001,,,,,,3656,,0.01
1.0,0,733.8880004882812,0.021221017464995384,24.806819915771484,1.0,,0.0042332750745117664,0.25094687938690186,0.0,20.0,307.68914794921875,3656,980.0,
,,,,,,0.001,,,,,,3657,,0.01
1.0,0,734.0859985351562,0.03484722226858139,52.25847625732422,1.0,,0.005232352763414383,0.38207560777664185,0.0,20.0,1365.47412109375,3657,980.0,
,,,,,,0.001,,,,,,3658,,0.01
1.0,0,734.2839965820312,0.026412086561322212,36.48611068725586,1.0,,0.004236352164298296,0.32614487409591675,0.0,20.0,665.6181640625,3658,980.0,
,,,,,,0.001,,,,,,3659,,0.01
1.0,0,734.4819946289062,0.015743430703878403,57.001102447509766,1.0,,0.004957811441272497,0.19554874300956726,0.0,20.0,1624.5628662109375,3659,980.0,
,,,,,,0.001,,,,,,3660,,0.01
1.0,0,734.6799926757812,0.024515867233276367,59.82915115356445,1.0,,0.004610398318618536,0.27993452548980713,0.0,20.0,1789.763671875,3660,980.0,
,,,,,,0.001,,,,,,3661,,0.01
1.0,0,734.8779907226562,0.019520755857229233,19.539491653442383,1.0,,0.005358970258384943,0.2213115096092224,0.0,20.0,190.89585876464844,3661,980.0,
,,,,,,0.001,,,,,,3662,,0.01
1.0,0,735.0759887695312,0.017795294523239136,15.625304222106934,1.0,,0.005086987745016813,0.2582574486732483,0.0,20.0,122.07505798339844,3662,980.0,
,,,,,,0.001,,,,,,3663,,0.01
1.0,0,735.2739868164062,0.024322740733623505,33.58022689819336,1.0,,0.005456777289509773,0.2758136987686157,0.0,20.0,563.8157958984375,3663,980.0,
,,,,,,0.001,,,,,,3664,,0.01
1.0,0,735.4719848632812,0.02505229227244854,47.116859436035156,1.0,,0.005040454212576151,0.2983836829662323,0.0,20.0,1109.9993896484375,3664,980.0,
,,,,,,0.001,,,,,,3665,,0.01
1.0,0,735.6699829101562,0.02042679488658905,36.046356201171875,1.0,,0.005321606528013945,0.2263343632221222,0.0,20.0,649.6698608398438,3665,980.0,
,,,,,,0.001,,,,,,3666,,0.01
1.0,0,735.8679809570312,0.018292732536792755,32.013282775878906,1.0,,0.003130005206912756,0.24614998698234558,0.0,20.0,512.4251098632812,3666,980.0,
,,,,,,0.001,,,,,,3667,,0.01
1.0,0,736.0659790039062,0.03271923586726189,63.319549560546875,1.0,,0.0049734232015907764,0.3649003505706787,0.0,20.0,2004.6826171875,3667,980.0,
,,,,,,0.001,,,,,,3668,,0.01
1.0,0,736.2639770507812,0.028203289955854416,30.007640838623047,1.0,,0.004003988113254309,0.35761964321136475,0.0,20.0,450.2292785644531,3668,980.0,
,,,,,,0.001,,,,,,3669,,0.01
1.0,0,736.4619750976562,0.020972516387701035,38.84394836425781,1.0,,0.002442225581035018,0.3573055863380432,0.0,20.0,754.4261474609375,3669,980.0,
,,,,,,0.001,,,,,,3670,,0.01
1.0,0,736.6599731445312,0.02931988425552845,47.72156524658203,1.0,,0.004691376816481352,0.3722376227378845,0.0,20.0,1138.673828125,3670,980.0,
,,,,,,0.001,,,,,,3671,,0.01
1.0,0,736.8579711914062,0.020741336047649384,63.1416130065918,1.0,,0.0037285767029970884,0.25137168169021606,0.0,20.0,1993.431640625,3671,980.0,
,,,,,,0.001,,,,,,3672,,0.01
1.0,0,737.0560302734375,0.02302621677517891,21.072650909423828,1.0,,0.004854900762438774,0.27685415744781494,0.0,20.0,222.02828979492188,3672,980.0,
,,,,,,0.001,,,,,,3673,,0.01
1.0,0,737.2540283203125,0.022755790501832962,36.0273323059082,1.0,,0.0036021654959768057,0.29148662090301514,0.0,20.0,648.984375,3673,980.0,
,,,,,,0.001,,,,,,3674,,0.01
1.0,0,737.4520263671875,0.030102547258138657,33.55006790161133,1.0,,0.004297455307096243,0.36963722109794617,0.0,20.0,562.803466796875,3674,980.0,
,,,,,,0.001,,,,,,3675,,0.01
1.0,0,737.6500244140625,0.021089229732751846,8.02429485321045,1.0,,0.0036802529357373714,0.26458290219306946,0.0,20.0,32.19465637207031,3675,980.0,
,,,,,,0.001,,,,,,3676,,0.01
1.0,0,737.8480224609375,0.01821082830429077,39.11725997924805,1.0,,0.003982533235102892,0.22186042368412018,0.0,20.0,765.080078125,3676,980.0,
,,,,,,0.001,,,,,,3677,,0.01
1.0,0,738.0460205078125,0.0156424418091774,27.0721492767334,1.0,,0.004221919924020767,0.1916884332895279,0.0,20.0,366.45062255859375,3677,980.0,
,,,,,,0.001,,,,,,3678,,0.01
1.0,0,738.2440185546875,0.028090931475162506,50.7499885559082,1.0,,0.0024057612754404545,0.41749313473701477,0.0,20.0,1287.7806396484375,3678,980.0,
,,,,,,0.001,,,,,,3679,,0.01
1.0,0,738.4420166015625,0.030647382140159607,48.11351013183594,1.0,,0.004464815836399794,0.406253457069397,0.0,20.0,1157.455078125,3679,980.0,
,,,,,,0.001,,,,,,3680,,0.01
1.0,0,738.6400146484375,0.018785081803798676,35.669734954833984,1.0,,0.003108483972027898,0.26762235164642334,0.0,20.0,636.1649780273438,3680,980.0,
,,,,,,0.001,,,,,,3681,,0.01
1.0,0,738.8380126953125,0.015408514998853207,48.445594787597656,1.0,,0.004028837662190199,0.18816839158535004,0.0,20.0,1173.48779296875,3681,980.0,
,,,,,,0.001,,,,,,3682,,0.01
1.0,0,739.0360107421875,0.017059631645679474,18.004684448242188,1.0,,0.00484526576474309,0.2024681568145752,0.0,20.0,162.08432006835938,3682,980.0,
,,,,,,0.001,,,,,,3683,,0.01
1.0,0,739.2340087890625,0.027912458404898643,29.789907455444336,1.0,,0.0031401265878230333,0.4070129990577698,0.0,20.0,443.71929931640625,3683,980.0,
,,,,,,0.001,,,,,,3684,,0.01
1.0,0,739.4320068359375,0.020810700953006744,29.31814956665039,1.0,,0.003907112870365381,0.2612071633338928,0.0,20.0,429.7769470214844,3684,980.0,
,,,,,,0.001,,,,,,3685,,0.01
1.0,0,739.6300048828125,0.015574842691421509,34.79701614379883,1.0,,0.004952336195856333,0.20267353951931,0.0,20.0,605.4161376953125,3685,980.0,
,,,,,,0.001,,,,,,3686,,0.01
1.0,0,739.8280029296875,0.02758391760289669,24.893901824951172,1.0,,0.0030766031704843044,0.36584025621414185,0.0,20.0,309.8531799316406,3686,980.0,
,,,,,,0.001,,,,,,3687,,0.01
1.0,0,740.0260009765625,0.01515462901443243,14.770719528198242,1.0,,0.004419608972966671,0.2018800675868988,0.0,20.0,109.08708190917969,3687,980.0,
,,,,,,0.001,,,,,,3688,,0.01
1.0,0,740.2239990234375,0.024592554196715355,33.294891357421875,1.0,,0.0034512674901634455,0.4400157928466797,0.0,20.0,554.27490234375,3688,980.0,
,,,,,,0.001,,,,,,3689,,0.01
1.0,0,740.4219970703125,0.024739671498537064,74.80921173095703,1.0,,0.0045494819059967995,0.3190920948982239,0.0,20.0,2798.208984375,3689,980.0,
,,,,,,0.001,,,,,,3690,,0.01
1.0,0,740.6199951171875,0.02064618468284607,42.395477294921875,1.0,,0.00395460519939661,0.2851000428199768,0.0,20.0,898.6882934570312,3690,980.0,
,,,,,,0.001,,,,,,3691,,0.01
1.0,0,740.8179931640625,0.03482532501220703,31.823123931884766,1.0,,0.0051583643071353436,0.4751945734024048,0.0,20.0,506.3555603027344,3691,980.0,
,,,,,,0.001,,,,,,3692,,0.01
1.0,0,741.0159912109375,0.024178221821784973,48.96503448486328,1.0,,0.003606803948059678,0.4734964370727539,0.0,20.0,1198.787353515625,3692,980.0,
,,,,,,0.001,,,,,,3693,,0.01
1.0,0,741.2139892578125,0.031203627586364746,64.5990219116211,1.0,,0.005015184637159109,0.35306012630462646,0.0,20.0,2086.516845703125,3693,980.0,
,,,,,,0.001,,,,,,3694,,0.01
1.0,0,741.4119873046875,0.03585874289274216,32.67041015625,1.0,,0.003660863498225808,0.4768350124359131,0.0,20.0,533.6778564453125,3694,980.0,
,,,,,,0.001,,,,,,3695,,0.01
1.0,0,741.6099853515625,0.02832580916583538,63.49052810668945,1.0,,0.0052365586161613464,0.3165011405944824,0.0,20.0,2015.5238037109375,3695,980.0,
,,,,,,0.001,,,,,,3696,,0.01
1.0,0,741.8079833984375,0.026829149574041367,69.7066879272461,1.0,,0.004532474558800459,0.3526131212711334,0.0,20.0,2429.51123046875,3696,980.0,
,,,,,,0.001,,,,,,3697,,0.01
1.0,0,742.0059814453125,0.02973373793065548,37.24552536010742,1.0,,0.005811542738229036,0.3341968059539795,0.0,20.0,693.6145629882812,3697,980.0,
,,,,,,0.001,,,,,,3698,,0.01
1.0,0,742.2039794921875,0.02884967252612114,23.518590927124023,1.0,,0.0048546274192631245,0.3980945944786072,0.0,20.0,276.5620422363281,3698,980.0,
,,,,,,0.001,,,,,,3699,,0.01
1.0,0,742.4019775390625,0.02777715027332306,8.85600757598877,1.0,,0.0037698186933994293,0.3478558659553528,0.0,20.0,39.21443176269531,3699,980.0,
,,,,,,0.001,,,,,,3700,,0.01
1.0,0,742.5999755859375,0.026708774268627167,33.3840446472168,1.0,,0.004048890899866819,0.2986711859703064,0.0,20.0,557.2471923828125,3700,980.0,
,,,,,,0.001,,,,,,3701,,0.01
1.0,0,742.7979736328125,0.0330277755856514,37.73134231567383,1.0,,0.0047346120700240135,0.44455626606941223,0.0,20.0,711.8271484375,3701,980.0,
,,,,,,0.001,,,,,,3702,,0.01
1.0,0,742.9959716796875,0.03217275068163872,13.468273162841797,1.0,,0.0045567904599010944,0.43248865008354187,0.0,20.0,90.69718933105469,3702,980.0,
,,,,,,0.001,,,,,,3703,,0.01
1.0,0,743.1939697265625,0.01781519129872322,13.186522483825684,1.0,,0.0048788185231387615,0.23055565357208252,0.0,20.0,86.94218444824219,3703,980.0,
,,,,,,0.001,,,,,,3704,,0.01
1.0,0,743.3920288085938,0.028533566743135452,39.50675964355469,1.0,,0.0040191952139139175,0.412241131067276,0.0,20.0,780.39208984375,3704,980.0,
,,,,,,0.001,,,,,,3705,,0.01
1.0,0,743.5900268554688,0.021000472828745842,48.03889846801758,1.0,,0.005278099328279495,0.2545453608036041,0.0,20.0,1153.867919921875,3705,980.0,
,,,,,,0.001,,,,,,3706,,0.01
1.0,0,743.7880249023438,0.025253649801015854,31.370941162109375,1.0,,0.004739479161798954,0.28009966015815735,0.0,20.0,492.0679626464844,3706,980.0,
,,,,,,0.001,,,,,,3707,,0.01
1.0,0,743.9860229492188,0.02188221737742424,24.17568588256836,1.0,,0.004757215268909931,0.2448452115058899,0.0,20.0,292.23187255859375,3707,980.0,
,,,,,,0.001,,,,,,3708,,0.01
1.0,0,744.1840209960938,0.024832334369421005,35.601478576660156,1.0,,0.0041537038050591946,0.3609541058540344,0.0,20.0,633.7326049804688,3708,980.0,
,,,,,,0.001,,,,,,3709,,0.01
1.0,0,744.3820190429688,0.0314963236451149,38.299922943115234,1.0,,0.005456950515508652,0.3860672414302826,0.0,20.0,733.4420776367188,3709,980.0,
,,,,,,0.001,,,,,,3710,,0.01
1.0,0,744.5800170898438,0.019395478069782257,27.836898803710938,1.0,,0.0047173285856842995,0.24562637507915497,0.0,20.0,387.4464416503906,3710,980.0,
,,,,,,0.001,,,,,,3711,,0.01
1.0,0,744.7780151367188,0.020464446395635605,66.53458404541016,1.0,,0.0051402379758656025,0.25674015283584595,0.0,20.0,2213.42578125,3711,980.0,
,,,,,,0.001,,,,,,3712,,0.01
1.0,0,744.9760131835938,0.01711435616016388,28.032312393188477,1.0,,0.0035773159470409155,0.23624958097934723,0.0,20.0,392.9052734375,3712,980.0,
,,,,,,0.001,,,,,,3713,,0.01
1.0,0,745.1740112304688,0.017438413575291634,44.153160095214844,1.0,,0.002248994540423155,0.3209824562072754,0.0,20.0,974.750732421875,3713,980.0,
,,,,,,0.001,,,,,,3714,,0.01
